#solver	iter	latency-throughput
		5. : 0.737210841594
		6. : 0.798105554812
		7. : 0.79834239242
ksp	7	
		1. : 0.0811532488971
		2. : 0.185385897447
		3. : 0.350459416496
		4. : 0.570940946604
		5. : 0.744741568575
		6. : 0.806910068211
		7. : 0.807203087903
ksp	8	
		1. : 0.0820591420542
		2. : 0.189570629593
		3. : 0.356754542699
		4. : 0.576006560862
		5. : 0.745020694314
		6. : 0.803635027188
		7. : 0.803943737122
ksp	9	
		1. : 0.082146444337
		2. : 0.185515206032
		3. : 0.347274496952
		4. : 0.565686522467
		5. : 0.74537270838
		6. : 0.811170979442
		7. : 0.811447060379
mcf	0	
		1. : 0.216664805252
		2. : 0.396947363135
		3. : 0.495251605421
		4. : 0.553398631045
		5. : 0.663128601665
		6. : 0.752614823526
		7. : 0.836199581197
		8. : 0.874380505913
mcf	1	
		1. : 0.210994285076
		2. : 0.38290526438
		3. : 0.497249960652
		4. : 0.558890961672
		5. : 0.637906084755
		6. : 0.756148244796
		7. : 0.819688823714
		8. : 0.868390945493
mcf	2	
		1. : 0.209729069234
		2. : 0.401262608197
		3. : 0.509426739152
		4. : 0.571555782433
		5. : 0.648070775697
		6. : 0.758968455345
		7. : 0.838244322612
		8. : 0.864858225684
mcf	3	
		1. : 0.205834883004
		2. : 0.366873557839
		3. : 0.488581203319
		4. : 0.552340787027
		5. : 0.647190459188
		6. : 0.740853659969
		7. : 0.807752609454
		8. : 0.855627084355
mcf	4	
		1. : 0.20994887855
		2. : 0.371643957868
		3. : 0.496773375412
		4. : 0.582349942438
		5. : 0.665406799227
		6. : 0.75647771668
		7. : 0.832258115876
		8. : 0.875124087816
mcf	5	
		1. : 0.225148161374
		2. : 0.414345385892
		3. : 0.542075777368
		4. : 0.592225065316
		5. : 0.681119791354
		6. : 0.785637342685
		7. : 0.857327581549
		8. : 0.896306417869
		9. : 0.906124867243
mcf	6	
		1. : 0.223456549965
		2. : 0.432371336473
		3. : 0.532882076529
		4. : 0.60423384202
		5. : 0.687869579225
		6. : 0.808687742847
		7. : 0.880681183568
		8. : 0.908643603764
mcf	7	
		1. : 0.217232411513
		2. : 0.379449048257
		3. : 0.496782650111
		4. : 0.586252019979
		5. : 0.67011115552
		6. : 0.806492355149
		7. : 0.884953222713
		8. : 0.905425522753
mcf	8	
		1. : 0.228829100703
		2. : 0.397508946654
		3. : 0.512593574266
		4. : 0.611223537213
		5. : 0.696893184406
		6. : 0.796814540186
		7. : 0.880006503641
		8. : 0.925102064527
mcf	9	
		1. : 0.216591516715
		2. : 0.412613564175
		3. : 0.522512122656
		4. : 0.585806269494
		5. : 0.673613983336
		6. : 0.795336158559
		7. : 0.886178929998
		8. : 0.911623911332
		9. : 0.914674569413
raeke	0	
		1. : 0.158998004084
		2. : 0.327880461409
		3. : 0.51767755973
		4. : 0.692342033915
		5. : 0.789982391868
		6. : 0.844358506447
		7. : 0.859531463237
		9. : 0.860736256603
		10. : 0.861022384466
		11. : 0.861120341311
raeke	1	
		1. : 0.163564316558
		2. : 0.33079253653
		3. : 0.520077530852
		4. : 0.696574603577
		5. : 0.799445103408
		6. : 0.857819021988
		7. : 0.873830469052
		9. : 0.875012318101
		10. : 0.875143946198
		11. : 0.875288859121
raeke	2	
		1. : 0.15237287327
		2. : 0.319814869598
		3. : 0.508087819469
		4. : 0.680876879151
		5. : 0.781118280132
		6. : 0.837628961686
		7. : 0.854463899949
		9. : 0.855588694922
		10. : 0.85579854245
		11. : 0.855930268235
raeke	3	
		1. : 0.153515191979
		2. : 0.315174358037
		3. : 0.50066174321
		4. : 0.671592771487
		5. : 0.772261379497
		6. : 0.828515397171
		7. : 0.844692536849
		9. : 0.84588960108
		10. : 0.84601707228
		11. : 0.846163132307
raeke	4	
		1. : 0.156204477361
		2. : 0.323418179926
		3. : 0.510066408647
		4. : 0.682527998497
		5. : 0.783024362141
		6. : 0.839012700192
		7. : 0.854617336048
		9. : 0.855854511993
		10. : 0.856001458418
		11. : 0.856137329012
raeke	5	
		1. : 0.165182403855
		2. : 0.341544579576
		3. : 0.533310905466
		4. : 0.707397520321
		5. : 0.805631159043
		6. : 0.861079789852
		7. : 0.876601674244
		9. : 0.877754746789
		10. : 0.878020299071
		11. : 0.878078651271
raeke	6	
		1. : 0.163038139412
		2. : 0.340687990026
		3. : 0.534881823942
		4. : 0.709119772425
		5. : 0.804790456282
		6. : 0.857650859826
		7. : 0.873156258601
		9. : 0.874351707678
		10. : 0.874621846331
		11. : 0.874668837326
raeke	7	
		1. : 0.164205155191
		2. : 0.3415757025
		3. : 0.535261222752
		4. : 0.710054882624
		5. : 0.80753718234
		6. : 0.861956287479
		7. : 0.877950636919
		9. : 0.879086578347
		10. : 0.879351135449
		11. : 0.879407147086
raeke	8	
		1. : 0.168465369721
		2. : 0.34935577306
		3. : 0.543036649182
		4. : 0.716684746646
		5. : 0.811810083438
		6. : 0.866574643011
		7. : 0.883146825133
		9. : 0.884203192221
		10. : 0.88459996965
		11. : 0.884649968513
raeke	9	
		1. : 0.16590582153
		2. : 0.33818851386
		3. : 0.528145110282
		4. : 0.702311590289
		5. : 0.801275424175
		6. : 0.858198494872
		7. : 0.873926144762
		9. : 0.875058110937
		10. : 0.875334375085
		11. : 0.875390641198
semimcfecmp	0	
		1. : 0.258559364357
		2. : 0.577904573152
		3. : 0.752807403532
		4. : 0.885554284711
		5. : 0.929037058336
semimcfecmp	1	
		1. : 0.254886663181
		2. : 0.567166350082
		3. : 0.738171661029
		4. : 0.874511049276
		5. : 0.922898873701
semimcfecmp	2	
		1. : 0.249772142662
		2. : 0.56432491892
		3. : 0.73956651357
		4. : 0.873738190786
		5. : 0.919603926433
semimcfecmp	3	
		1. : 0.255737130722
		2. : 0.568448197635
		3. : 0.736489029438
		4. : 0.875676393645
		5. : 0.923130572838
semimcfecmp	4	
		1. : 0.255768180718
		2. : 0.573480392514
		3. : 0.742395010926
		4. : 0.881287723406
		5. : 0.929242545886
semimcfecmp	5	
		1. : 0.257945248891
		2. : 0.581717405265
		3. : 0.761107199289
		4. : 0.892503711626
		5. : 0.939417152621
semimcfecmp	6	
		1. : 0.258319801396
		2. : 0.587182001345
		3. : 0.76679562525
		4. : 0.899537288857
		5. : 0.940262238099
semimcfecmp	7	
		1. : 0.25837576995
		2. : 0.584039417466
		3. : 0.765661716435
		4. : 0.901874855297
		5. : 0.944278250352
semimcfecmp	8	
		1. : 0.257594858652
		2. : 0.583816383599
		3. : 0.77039363931
		4. : 0.899617996085
		5. : 0.93968304092
semimcfecmp	9	
		1. : 0.261513295526
		2. : 0.581744677949
		3. : 0.756391785457
		4. : 0.895957806403
		5. : 0.943228991922
semimcfksp	0	
		1. : 0.163376365063
		2. : 0.388941229048
		3. : 0.564618104871
		4. : 0.767260503612
		5. : 0.909948766048
		6. : 0.926232052383
		7. : 0.926232052383
semimcfksp	1	
		1. : 0.213991788953
		2. : 0.428156069171
		3. : 0.618502907787
		4. : 0.829100804964
		5. : 0.924888390459
		6. : 0.935199929169
		7. : 0.935851887209
semimcfksp	2	
		1. : 0.172413016157
		2. : 0.361583148352
		3. : 0.524173807156
		4. : 0.724283790185
		5. : 0.855715713472
		6. : 0.882762664608
		7. : 0.882762664608
semimcfksp	3	
		1. : 0.182925670738
		2. : 0.375554134299
		3. : 0.527433017052
		4. : 0.71851157334
		5. : 0.852908649857
		6. : 0.878546906014
		7. : 0.878546906014
semimcfksp	4	
		1. : 0.180348871137
		2. : 0.395435654539
		3. : 0.557356319983
		4. : 0.766773996863
		5. : 0.908772483968
		6. : 0.923434147059
		7. : 0.923434147059
semimcfksp	5	
		1. : 0.174080182276
		2. : 0.410455315077
		3. : 0.594509198121
		4. : 0.772615371617
		5. : 0.929936638016
		6. : 0.94497527475
		7. : 0.94497527475
semimcfksp	6	
		1. : 0.204573507066
		2. : 0.446096597082
		3. : 0.623359697151
		4. : 0.789641948814
		5. : 0.892475065375
		6. : 0.927852495715
		7. : 0.927852495715
semimcfksp	7	
		1. : 0.194184662541
		2. : 0.40396528736
		3. : 0.607111076543
		4. : 0.813207362726
		5. : 0.936985533096
		6. : 0.953243741977
		7. : 0.954017802447
semimcfksp	8	
		1. : 0.219902701434
		2. : 0.442576448151
		3. : 0.646312329388
		4. : 0.788892461341
		5. : 0.922256345597
		6. : 0.943750612985
		7. : 0.944151951214
semimcfksp	9	
		1. : 0.168980916537
		2. : 0.394369273088
		3. : 0.557747752907
		4. : 0.779162933045
		5. : 0.907008584516
		6. : 0.920458630716
		7. : 0.920458630716
semimcfmcf	0	
		1. : 0.218979806024
		2. : 0.397530098774
		3. : 0.497719534195
		4. : 0.555866559819
		5. : 0.654927142485
		6. : 0.759678771428
		7. : 0.840322116396
		8. : 0.872662974389
semimcfmcf	1	
		1. : 0.215397178762
		2. : 0.395630382326
		3. : 0.491577458133
		4. : 0.550073293645
		5. : 0.650629431255
		6. : 0.757724913904
		7. : 0.836908988524
		8. : 0.871880933989
semimcfmcf	2	
		1. : 0.213182770657
		2. : 0.386920847053
		3. : 0.484160082337
		4. : 0.53936095612
		5. : 0.631848676783
		6. : 0.735100630701
		7. : 0.815457788882
		8. : 0.848338030185
semimcfmcf	3	
		1. : 0.207120730069
		2. : 0.388829546063
		3. : 0.477920441684
		4. : 0.531883573178
		5. : 0.62249881268
		6. : 0.727889721594
		7. : 0.808146725212
		8. : 0.844921933896
semimcfmcf	4	
		1. : 0.207941351235
		2. : 0.394570989362
		3. : 0.486968290967
		4. : 0.541531795671
		5. : 0.635148170921
		6. : 0.743304047101
		7. : 0.826409274189
		8. : 0.863527463357
semimcfmcf	5	
		1. : 0.220565185973
		2. : 0.400852671088
		3. : 0.502381557668
		4. : 0.556846506178
		5. : 0.651715909795
		6. : 0.760534732277
		7. : 0.847360302028
		8. : 0.882156590722
semimcfmcf	6	
		1. : 0.221024908477
		2. : 0.404705227463
		3. : 0.5060675134
		4. : 0.5610328644
		5. : 0.668645286689
		6. : 0.769848376543
		7. : 0.852032091508
		8. : 0.884245037033
semimcfmcf	7	
		1. : 0.221471916533
		2. : 0.398804320797
		3. : 0.503007815332
		4. : 0.559325864258
		5. : 0.657934117453
		6. : 0.764052919521
		7. : 0.848804162077
		8. : 0.882064330743
semimcfmcf	8	
		1. : 0.22400349845
		2. : 0.399268779413
		3. : 0.512301096442
		4. : 0.568884355203
		5. : 0.667981427184
		6. : 0.766285820074
		7. : 0.848772047447
		8. : 0.881094881076
semimcfmcf	9	
		1. : 0.224299690289
		2. : 0.40106269525
		3. : 0.500645884944
		4. : 0.557669551922
		5. : 0.652202694793
		6. : 0.766937809318
		7. : 0.854176493519
		8. : 0.891512668395
semimcfraeke	0	
		1. : 0.203664483908
		2. : 0.42613100969
		3. : 0.630182517731
		4. : 0.771719064278
		5. : 0.850766896736
		6. : 0.915052556242
		7. : 0.915052556242
		8. : 0.915052556242
semimcfraeke	1	
		1. : 0.178172449211
		2. : 0.372172676789
		3. : 0.566568767166
		4. : 0.790106531128
		5. : 0.851425539718
		6. : 0.901499876427
		7. : 0.907078647027
		8. : 0.907078647027
semimcfraeke	2	
		1. : 0.171739113629
		2. : 0.407907083898
		3. : 0.571268150871
		4. : 0.766966649899
		5. : 0.864127277757
		6. : 0.902583071347
		7. : 0.904220517527
		8. : 0.904220517527
semimcfraeke	3	
		1. : 0.190652724308
		2. : 0.423726274994
		3. : 0.5841499459
		4. : 0.761364428494
		5. : 0.858151180622
		6. : 0.899972913691
		7. : 0.901740215165
		8. : 0.901740215165
semimcfraeke	4	
		1. : 0.220448977726
		2. : 0.427870139001
		3. : 0.616012427636
		4. : 0.769586219706
		5. : 0.849474882597
		6. : 0.90839041871
		7. : 0.90839041871
		8. : 0.90839041871
semimcfraeke	5	
		1. : 0.211640336725
		2. : 0.447848573539
		3. : 0.659020604095
		4. : 0.798342645509
		5. : 0.886823592636
		6. : 0.939149921562
		7. : 0.939149921562
		8. : 0.939149921562
semimcfraeke	6	
		1. : 0.202839403405
		2. : 0.426598700012
		3. : 0.619510946356
		4. : 0.776529446208
		5. : 0.905549465803
		6. : 0.927668649957
		7. : 0.928785754287
		8. : 0.928785754287
semimcfraeke	7	
		1. : 0.204000402824
		2. : 0.431983504876
		3. : 0.607128368439
		4. : 0.747639526367
		5. : 0.874811020707
		6. : 0.930589074221
		7. : 0.944846892586
		8. : 0.944846892586
semimcfraeke	8	
		1. : 0.205284382117
		2. : 0.462487185499
		3. : 0.651411333907
		4. : 0.801309228303
		5. : 0.896337975179
		6. : 0.918457820233
		7. : 0.932418232093
		8. : 0.932418232093
semimcfraeke	9	
		1. : 0.1987911667
		2. : 0.430356882227
		3. : 0.599044278585
		4. : 0.777945844124
		5. : 0.877340737439
		6. : 0.924742969133
		7. : 0.925314143713
		8. : 0.925314143713
semimcfvlb	0	
		1. : 0.175831502729
		2. : 0.416649055465
		3. : 0.555086553346
		4. : 0.780551903701
		5. : 0.851600013785
		6. : 0.903684767798
		7. : 0.913784941464
		9. : 0.913784941464
semimcfvlb	1	
		1. : 0.221995689306
		2. : 0.411802293321
		3. : 0.592365139868
		4. : 0.788940467167
		5. : 0.909473651201
		6. : 0.934814800595
		7. : 0.935172254761
		9. : 0.935172254761
semimcfvlb	2	
		1. : 0.188884139867
		2. : 0.406863756398
		3. : 0.545664843562
		4. : 0.730926937217
		5. : 0.837725898979
		6. : 0.891644504801
		7. : 0.900743040483
		9. : 0.900743040483
semimcfvlb	3	
		1. : 0.197846849862
		2. : 0.419054557922
		3. : 0.551204984312
		4. : 0.72977076417
		5. : 0.837281415873
		6. : 0.89223078796
		7. : 0.898251820669
		9. : 0.898251820669
semimcfvlb	4	
		1. : 0.189889543683
		2. : 0.414089959272
		3. : 0.53771497429
		4. : 0.768966604871
		5. : 0.862637682897
		6. : 0.917788271377
		7. : 0.923434147059
		9. : 0.923434147059
semimcfvlb	5	
		1. : 0.18454637084
		2. : 0.439261028824
		3. : 0.577870299382
		4. : 0.795132847469
		5. : 0.884303105461
		6. : 0.934430448687
		7. : 0.94497135774
		9. : 0.94497135774
semimcfvlb	6	
		1. : 0.207473492625
		2. : 0.474226983271
		3. : 0.6149019165
		4. : 0.759985274958
		5. : 0.900539719453
		6. : 0.932020370189
		7. : 0.939804442793
		9. : 0.939804442793
semimcfvlb	7	
		1. : 0.180931974405
		2. : 0.386061562963
		3. : 0.558317830055
		4. : 0.764076085602
		5. : 0.868682813558
		6. : 0.928105108694
		7. : 0.92973105735
		9. : 0.92973105735
semimcfvlb	8	
		1. : 0.218725983596
		2. : 0.455752475096
		3. : 0.657296721761
		4. : 0.8326137631
		5. : 0.897660202249
		6. : 0.944127859478
		7. : 0.946625466384
		9. : 0.946625466384
semimcfvlb	9	
		1. : 0.179965383033
		2. : 0.418049148974
		3. : 0.568448448788
		4. : 0.783515372017
		5. : 0.894263725651
		6. : 0.921606415006
		7. : 0.932444615171
		9. : 0.932444615171
spf	0	
		1. : 0.258559364357
		2. : 0.577465987327
		3. : 0.738375968732
		4. : 0.854983008406
		5. : 0.898465782031
spf	1	
		1. : 0.254886663181
		2. : 0.567166350082
		3. : 0.730977817038
		4. : 0.865731673538
		5. : 0.914033870634
spf	2	
		1. : 0.249772142662
		2. : 0.562570356416
		3. : 0.719390474717
		4. : 0.835773509207
		5. : 0.879884682351
spf	3	
		1. : 0.255737130722
		2. : 0.568448197635
		3. : 0.725562174994
		4. : 0.853861357179
		5. : 0.901315536372
spf	4	
		1. : 0.255768180718
		2. : 0.573480392514
		3. : 0.735182309481
		4. : 0.865864469236
		5. : 0.913819291717
spf	5	
		1. : 0.257945248891
		2. : 0.581717405265
		3. : 0.746484252834
		4. : 0.860565289826
		5. : 0.907478730821
spf	6	
		1. : 0.258319801396
		2. : 0.586954647762
		3. : 0.746855200059
		4. : 0.860762910742
		5. : 0.901487859983
spf	7	
		1. : 0.25837576995
		2. : 0.584039417466
		3. : 0.750571229266
		4. : 0.869080123037
		5. : 0.911483518092
spf	8	
		1. : 0.257594858652
		2. : 0.576932436705
		3. : 0.74091120675
		4. : 0.855528077953
		5. : 0.895593122789
spf	9	
		1. : 0.261513295526
		2. : 0.581744677949
		3. : 0.745970586488
		4. : 0.86910522537
		5. : 0.916376410889
vlb	0	
		1. : 0.17736201351
		2. : 0.348262279621
		3. : 0.521725386019
		4. : 0.691416605911
		5. : 0.794362020486
		6. : 0.833739942457
		7. : 0.840790509509
		8. : 0.840912386031
		9. : 0.844311759517
vlb	1	
		1. : 0.179391440136
		2. : 0.345697867523
		3. : 0.521209587264
		4. : 0.7020485368
		5. : 0.805765109727
		6. : 0.850666205491
		7. : 0.856107634389
		8. : 0.860005018936
		9. : 0.860876214838
vlb	2	
		1. : 0.170103852731
		2. : 0.337719301352
		3. : 0.513513691319
		4. : 0.691469937463
		5. : 0.790772910753
		6. : 0.840895190709
		7. : 0.844447661353
		8. : 0.84672873796
		9. : 0.846931039756
		10. : 0.846983242413
vlb	3	
		1. : 0.168532011048
		2. : 0.328503491287
		3. : 0.494660692229
		4. : 0.673922196604
		5. : 0.785124905271
		6. : 0.831267776177
		7. : 0.831430301372
		8. : 0.831505875531
		9. : 0.836224670911
vlb	4	
		1. : 0.169953819164
		2. : 0.336739627868
		3. : 0.512435770449
		4. : 0.689653525235
		5. : 0.795660715158
		6. : 0.836615900605
		7. : 0.843235220699
		8. : 0.844211738641
		9. : 0.844399697582
		10. : 0.847736196168
vlb	5	
		1. : 0.173901337481
		2. : 0.342729097464
		3. : 0.522634158414
		4. : 0.702822934251
		5. : 0.816255834911
		6. : 0.855199246813
		7. : 0.855664318921
		8. : 0.855689620718
		10. : 0.85936827095
vlb	6	
		1. : 0.172403315427
		2. : 0.343919315406
		3. : 0.526610519214
		4. : 0.703321883268
		5. : 0.800325221388
		6. : 0.847601421887
		7. : 0.849123402894
		8. : 0.850714704361
		9. : 0.850912189807
vlb	7	
		1. : 0.173801641274
		2. : 0.342989734055
		3. : 0.523528016872
		4. : 0.694586616173
		5. : 0.792812669377
		6. : 0.835870055808
		7. : 0.842165291459
		8. : 0.845135889814
		9. : 0.846142268632
		10. : 0.846199840011
vlb	8	
		1. : 0.168223293955
		2. : 0.334132769289
		3. : 0.51831380017
		4. : 0.698665006
		5. : 0.799770432385
		6. : 0.844771282503
		7. : 0.849508454787
		8. : 0.84951313651
vlb	9	
		1. : 0.177734058067
		2. : 0.34636836526
		3. : 0.524601177821
		4. : 0.708511485441
		5. : 0.818992412707
		6. : 0.862111414748
		7. : 0.86477551011
		8. : 0.866961715652

